,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Id
337,0,0,1,3,0,4,0,810.0,0.0,2,6,1.0,0.0,2,726.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1536,0,1,0,2,1,2,3,0,9135,4,70.0,3,0,0,3,113.0,1,1,0,11,5,74,4,6,2,0,1,1,4,8,0,1536.0,192,2002,2003,2008,338
338,0,0,1,3,0,4,2,213.0,0.0,0,6,1.0,0.0,2,995.0,1,2,4,0,4,2,13,14,4,3,0,1,2,6,2.0,5,2,5,1,1621,0,1,0,2,1,2,3,0,14145,0,91.0,3,0,0,3,0.0,2,3,400,4,14,45,6,6,2,0,1,1,4,8,0,1208.0,108,1984,1998,2006,339
339,0,0,1,3,0,0,3,585.0,0.0,5,6,0.0,0.0,4,630.0,1,1,0,0,4,3,13,14,4,3,0,1,1,6,1.0,5,3,5,1,1215,0,1,4,2,1,3,3,0,12400,4,66.0,0,0,0,3,176.0,1,1,0,5,12,0,6,5,2,0,1,3,4,8,234,1215.0,0,1958,1998,2009,340
340,915,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,967.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,0,5,1,1908,1,1,0,5,1,2,3,0,14191,4,85.0,3,0,5,3,0.0,2,1,0,3,23,0,4,7,2,0,1,1,4,8,0,967.0,135,2002,2002,2010,341
341,0,0,1,2,0,0,3,0.0,0.0,6,6,0.0,0.0,4,721.0,1,1,4,24,1,1,13,0,4,3,0,1,1,6,1.0,5,3,5,4,841,0,1,2,2,1,3,3,0,8400,4,60.0,3,0,0,2,0.0,2,1,0,8,20,0,3,3,0,0,1,1,4,8,0,721.0,250,1950,1950,2009,342
342,0,0,1,2,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,0,2,0,0,4,3,11,12,4,3,0,3,2,6,2.0,5,3,5,5,1040,0,5,1,2,2,3,3,0,8544,4,73.0,3,0,10,3,340.0,1,1,0,4,12,0,3,2,2,0,1,1,4,8,0,0.0,0,1949,1950,2006,343
343,0,0,1,2,4,4,3,28.0,0.0,2,6,0.0,0.0,0,1656.0,1,2,4,0,4,0,8,8,4,0,1,2,2,6,2.0,5,2,5,1,1684,0,1,0,2,1,0,3,0,8849,4,63.0,0,0,11,3,616.0,1,1,0,6,16,72,4,8,2,0,1,3,4,8,0,1684.0,495,2005,2005,2008,344
344,576,0,1,3,4,4,3,129.0,232.0,5,1,0.0,0.0,2,175.0,1,2,4,0,4,3,5,5,4,3,0,1,1,6,1.0,5,3,5,1,1112,1,1,4,5,1,3,3,0,2592,4,36.0,3,0,12,4,0.0,2,1,0,3,10,0,2,4,2,0,1,1,4,8,0,536.0,182,1976,1976,2010,345
345,605,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,972.0,1,6,4,0,4,3,8,8,4,2,1,0,1,6,1.0,5,3,5,5,1577,0,1,2,0,1,1,3,0,6435,4,65.0,3,0,4,3,0.0,2,1,0,9,3,0,4,5,2,0,1,1,4,8,0,972.0,0,1939,1950,2006,346
346,0,0,1,2,0,4,2,498.0,0.0,1,6,0.0,0.0,4,460.0,1,2,4,0,2,3,8,8,4,3,0,1,1,6,1.0,5,2,5,1,958,0,1,4,2,1,3,3,0,12772,1,73.0,0,0,0,3,0.0,2,0,15500,3,12,0,7,5,2,0,1,3,4,8,0,958.0,0,1960,1998,2007,347
347,0,0,1,3,0,4,3,1270.0,0.0,1,6,1.0,0.0,4,208.0,1,2,0,0,4,3,13,14,4,2,2,1,2,6,2.0,5,3,5,1,1478,0,1,0,2,1,3,3,0,17600,4,73.0,0,0,0,3,30.0,1,1,0,11,12,40,4,5,2,0,1,1,4,8,0,1478.0,0,1960,1960,2009,348
348,862,0,1,2,3,4,3,573.0,0.0,2,6,1.0,0.0,2,191.0,1,2,4,0,4,2,12,15,4,3,0,2,2,6,2.0,5,2,5,3,1626,1,1,0,5,1,2,3,0,2448,4,36.0,3,0,12,3,106.0,3,1,0,9,16,27,4,6,2,0,1,1,4,8,0,764.0,0,2003,2004,2008,349
349,880,0,1,4,0,4,3,1410.0,0.0,2,6,1.0,0.0,0,438.0,1,2,4,0,4,0,5,5,4,0,2,2,2,6,3.0,5,0,5,1,2728,1,1,0,5,1,0,3,0,20431,4,56.0,1,0,5,3,870.0,1,1,0,3,16,0,4,8,2,0,1,3,5,6,0,1848.0,0,2005,2006,2006,350
350,0,0,1,2,4,4,3,0.0,0.0,6,6,0.0,0.0,0,1869.0,1,2,4,0,4,0,8,8,4,2,1,2,2,6,2.0,5,2,5,1,1869,0,1,0,2,1,0,3,0,7820,4,68.0,0,0,11,3,362.0,1,1,0,11,16,54,4,8,2,0,1,3,5,6,0,1869.0,210,2007,2007,2007,351
351,0,0,1,2,0,4,1,1082.0,0.0,2,6,1.0,0.0,2,371.0,1,2,4,0,4,3,13,14,4,5,1,2,1,6,2.0,5,2,5,1,1453,1,1,2,2,1,2,2,1,5271,4,80.0,0,0,11,3,0.0,2,1,0,11,4,80,4,6,2,0,1,1,0,8,184,1453.0,0,1986,1986,2006,352
352,495,0,1,3,0,0,2,236.0,380.0,3,5,0.0,1.0,4,0.0,0,0,4,0,4,3,12,13,4,3,0,1,1,6,1.0,1,3,5,5,1111,0,1,4,0,1,3,3,0,9084,4,60.0,3,0,4,3,0.0,2,1,0,2,7,0,5,4,2,0,1,1,4,5,0,616.0,48,1941,1950,2008,353
353,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,624.0,1,2,4,0,2,3,12,13,4,3,0,0,1,6,2.0,5,3,5,5,720,0,1,2,2,1,3,3,0,8520,4,60.0,3,0,1,4,0.0,2,1,0,4,17,0,7,5,2,0,1,1,4,8,0,624.0,106,1928,2003,2010,354
354,403,0,1,2,0,4,3,388.0,0.0,3,6,0.0,0.0,4,552.0,1,2,4,108,4,3,13,8,4,2,2,1,1,6,1.0,5,3,5,1,1595,0,1,0,0,1,3,0,0,8400,4,60.0,3,0,4,3,0.0,2,1,0,5,18,0,4,5,2,0,1,1,4,8,0,940.0,0,1940,2000,2006,355
355,0,0,1,3,0,1,3,334.0,544.0,0,1,1.0,0.0,2,322.0,1,2,4,0,2,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1200,0,1,0,2,1,2,3,0,11249,4,105.0,1,0,0,3,0.0,2,1,0,7,5,26,4,5,2,0,1,1,4,8,0,1200.0,0,1995,1995,2007,356
356,0,0,1,3,0,4,3,560.0,0.0,2,6,1.0,0.0,2,598.0,1,2,4,0,4,3,6,6,4,3,0,2,2,6,2.0,5,2,5,1,1167,0,1,2,2,1,2,3,0,9248,4,65.0,0,0,0,3,106.0,1,1,0,6,8,26,5,5,2,0,1,1,4,8,0,1158.0,120,1992,1992,2009,357
357,0,0,1,3,4,4,3,874.0,0.0,0,6,1.0,0.0,2,268.0,1,2,4,0,4,3,5,5,2,4,1,2,1,6,2.0,5,0,5,1,1142,1,1,4,2,1,3,3,0,4224,4,44.0,3,0,11,4,0.0,2,1,0,7,10,90,4,4,2,0,1,1,4,8,0,1142.0,536,1976,1976,2007,358
358,0,0,1,3,0,4,0,300.0,294.0,1,5,0.0,1.0,4,468.0,1,2,1,294,4,3,13,7,4,3,0,1,1,3,1.0,5,3,5,3,1352,0,1,0,7,1,2,3,0,6930,4,92.0,0,0,8,3,120.0,1,1,0,6,4,0,3,4,2,0,1,3,0,8,0,1062.0,168,1958,1958,2006,359
359,838,0,1,3,0,4,0,956.0,0.0,2,6,1.0,0.0,2,130.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,2,5,1,1924,1,1,0,5,1,2,3,0,12011,1,78.0,0,0,5,3,530.0,1,1,0,5,15,75,4,7,2,0,1,1,4,8,374,1086.0,208,1998,1998,2006,360
360,0,0,1,2,0,4,0,773.0,0.0,2,6,1.0,0.0,2,115.0,1,2,4,0,4,3,12,13,2,5,1,1,1,6,2.0,5,2,5,1,912,0,1,0,6,1,3,3,0,7540,1,73.0,0,0,9,3,0.0,2,1,0,5,11,0,5,5,2,0,1,1,4,8,192,888.0,0,1978,1978,2007,361
361,517,0,2,3,0,4,3,399.0,0.0,5,6,1.0,0.0,4,484.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,5,1505,0,1,2,0,1,3,3,0,9144,4,52.0,3,0,4,3,0.0,2,1,0,6,3,0,4,4,0,0,1,1,4,8,0,883.0,0,1940,1982,2008,362
362,1427,0,1,4,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,4,177,4,2,6,6,4,0,1,3,3,6,2.0,5,2,5,3,1922,0,1,0,6,1,2,3,0,7301,0,64.0,3,0,9,3,500.0,1,1,0,6,7,0,4,6,2,0,1,1,4,3,0,0.0,0,2003,2003,2009,363
363,504,0,1,2,3,4,3,162.0,0.0,0,6,0.0,0.0,4,321.0,1,2,4,0,4,3,6,6,4,3,0,1,1,6,1.0,5,3,5,5,987,1,1,2,5,1,2,3,0,1680,4,21.0,3,0,12,4,510.0,1,1,0,4,2,0,7,5,2,0,1,1,4,8,0,483.0,250,1972,2007,2009,364
364,784,0,1,3,0,4,2,712.0,0.0,2,6,1.0,0.0,2,84.0,1,2,4,0,4,3,6,6,4,5,1,2,2,6,2.0,5,0,5,1,1574,1,1,4,5,1,3,3,0,18800,2,80.0,0,0,5,3,120.0,1,1,0,6,14,111,4,5,2,0,1,1,4,8,0,796.0,306,1976,1976,2006,365
365,672,0,1,3,0,0,3,456.0,0.0,5,6,0.0,0.0,4,216.0,1,2,0,218,2,3,12,13,4,3,0,1,1,6,1.0,1,3,5,5,1344,0,1,2,5,1,3,3,0,10690,4,59.0,3,0,6,4,0.0,2,1,0,6,9,128,6,4,2,0,1,3,4,8,0,672.0,0,1920,1997,2009,366
366,0,0,1,3,0,4,3,609.0,0.0,1,6,1.0,0.0,2,785.0,1,2,4,0,4,3,9,10,4,2,2,1,1,6,2.0,5,2,5,1,1394,1,1,2,2,1,3,3,0,9500,4,73.0,0,0,0,3,247.0,1,1,0,6,12,76,4,5,2,0,1,1,4,8,185,1394.0,0,1963,1963,2009,367
367,0,0,1,3,0,4,1,371.0,0.0,2,6,0.0,1.0,2,728.0,1,2,4,0,4,3,9,10,4,2,1,1,1,6,1.0,5,2,5,2,1431,0,1,2,7,1,3,3,0,9150,0,101.0,0,0,8,3,305.0,1,1,0,11,12,110,4,5,2,0,5,1,4,8,0,1099.0,64,1962,1962,2008,368
368,0,0,1,2,0,4,3,540.0,0.0,3,6,0.0,0.0,4,728.0,1,2,4,0,4,3,6,6,4,2,1,2,1,6,1.0,5,0,5,1,1268,0,1,2,2,1,3,3,0,7800,4,78.0,3,0,0,3,200.0,1,1,0,2,12,98,5,4,2,0,1,1,4,8,0,1268.0,0,1954,1954,2010,369
369,0,0,1,3,0,4,3,72.0,258.0,0,5,1.0,0.0,4,733.0,1,2,4,0,2,3,13,14,4,2,1,1,1,6,2.0,5,0,5,5,1287,0,1,0,2,1,2,3,0,9830,0,73.0,0,0,0,3,0.0,2,1,0,2,12,17,6,4,2,0,1,1,4,8,182,1063.0,364,1959,2006,2010,370
370,711,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,953.0,1,2,4,0,4,3,12,13,4,5,1,2,2,6,2.0,5,2,5,1,1664,1,1,0,5,1,3,3,0,8121,4,65.0,0,0,5,3,0.0,2,1,0,0,8,40,4,5,2,0,1,1,4,8,0,953.0,100,2000,2000,2006,371
371,468,0,1,4,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,1,4,0,4,3,14,10,4,2,1,1,2,3,2.0,5,0,5,5,1588,0,1,4,0,1,3,3,0,17120,4,80.0,3,0,4,3,0.0,2,1,0,6,4,59,3,3,0,0,1,1,4,8,0,0.0,0,1959,1959,2008,372
372,0,0,1,2,4,4,3,623.0,121.0,0,3,1.0,0.0,2,0.0,1,2,4,0,4,3,9,10,2,3,0,1,1,6,1.0,5,3,5,1,752,0,1,4,2,1,3,3,0,7175,4,50.0,3,0,11,3,0.0,2,1,0,1,20,0,4,5,2,0,1,1,4,8,90,744.0,353,1984,1984,2010,373
373,0,0,1,3,0,4,3,428.0,180.0,1,3,1.0,0.0,4,0.0,1,2,4,0,4,3,8,8,1,3,0,2,1,3,1.0,5,3,5,1,1319,0,1,4,2,1,3,3,0,10634,4,79.0,3,0,0,3,0.0,2,1,0,10,12,0,5,4,2,0,1,1,4,8,0,608.0,66,1953,1953,2009,374
374,1081,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,847.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,3,1928,1,1,0,5,1,2,3,0,8200,4,65.0,3,0,5,3,0.0,2,1,0,6,5,48,4,6,2,0,1,1,4,8,0,847.0,100,2003,2004,2007,375
375,0,0,1,1,0,3,1,350.0,0.0,1,6,1.0,0.0,1,333.0,0,2,0,0,1,1,13,14,4,3,0,0,0,0,0.0,3,1,3,6,904,1,1,2,2,1,1,2,2,10020,4,65.5,0,0,1,3,0.0,2,1,0,2,7,0,0,0,2,0,1,1,4,8,0,683.0,0,1922,1950,2009,376
376,0,0,1,2,0,4,0,298.0,0.0,2,6,0.0,0.0,2,572.0,1,2,4,0,4,2,12,13,4,3,0,2,1,6,2.0,5,3,5,5,914,0,1,0,6,1,3,3,0,8846,1,57.0,0,0,9,3,0.0,2,1,0,6,5,0,4,4,2,0,1,1,4,8,0,870.0,0,1996,1996,2006,377
377,886,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,2,4,0,4,2,5,5,4,2,1,2,3,6,2.0,5,2,5,1,2466,0,1,0,5,1,2,3,0,11143,0,102.0,0,0,5,1,0.0,2,1,0,11,21,214,4,7,2,0,1,1,4,8,0,1580.0,159,2004,2005,2007,378
378,0,0,1,1,0,4,0,1445.0,0.0,2,6,1.0,0.0,0,411.0,1,2,4,0,4,2,12,13,4,0,1,2,1,6,3.0,5,0,5,1,1856,1,1,0,2,1,0,3,0,11394,0,88.0,3,0,0,3,350.0,3,1,0,5,22,0,1,8,2,0,1,3,5,6,0,1856.0,113,2010,2010,2010,379
379,793,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,982.0,1,6,4,0,4,3,12,13,4,5,1,2,2,6,2.0,5,0,5,1,1800,1,1,0,5,1,3,3,0,8123,4,60.0,0,0,5,3,16.0,1,1,0,5,8,63,4,5,2,0,1,1,4,8,0,982.0,100,2000,2000,2009,380
380,665,0,2,3,0,4,3,218.0,0.0,3,6,0.0,0.0,4,808.0,1,2,4,242,4,3,3,14,4,2,1,0,2,6,1.0,5,3,5,5,1691,0,1,4,0,1,2,3,0,5000,4,50.0,3,0,4,3,0.0,2,1,0,4,18,0,5,4,2,0,1,1,4,8,0,1026.0,0,1924,1950,2010,381
381,0,0,2,2,0,1,3,0.0,0.0,6,6,1.0,0.0,2,1293.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,2,5,1,1301,0,1,0,2,1,2,3,0,7200,4,60.0,3,0,0,1,0.0,2,1,0,7,21,121,4,6,2,0,1,1,5,6,0,1293.0,216,2006,2006,2006,382
382,858,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,939.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1797,1,1,0,5,1,2,3,0,9245,4,79.0,0,0,5,3,0.0,2,1,0,3,5,53,4,6,2,0,1,1,4,8,0,939.0,144,2006,2006,2007,383
383,0,0,1,2,0,0,3,0.0,0.0,6,6,0.0,0.0,1,784.0,0,2,0,91,4,3,13,14,4,3,0,0,1,6,2.0,1,3,1,5,784,0,1,4,1,1,3,3,0,9000,0,60.0,3,0,3,2,0.0,2,1,0,9,20,0,2,5,0,0,1,1,4,8,0,784.0,0,1928,1950,2009,384
384,874,0,1,3,0,4,0,985.0,0.0,2,6,1.0,0.0,2,595.0,1,1,4,0,4,2,6,6,4,1,2,2,2,6,2.0,5,0,5,1,1953,1,1,0,5,1,2,2,1,53107,0,80.0,1,0,5,3,0.0,2,1,0,5,4,231,4,5,2,0,1,1,4,8,0,1580.0,216,1992,1992,2007,385
385,0,0,1,2,4,4,3,24.0,0.0,2,6,0.0,0.0,2,1232.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,0,5,1,1269,0,1,0,2,1,2,3,0,3182,4,43.0,3,0,11,3,16.0,1,1,0,3,0,20,4,7,2,0,1,1,4,8,144,1256.0,146,2004,2005,2010,386
386,526,0,1,5,0,4,3,0.0,0.0,6,6,0.0,0.0,4,658.0,1,1,4,0,1,3,13,13,4,3,0,2,1,6,0.0,3,1,3,6,1184,0,1,4,0,1,3,3,0,8410,2,58.0,3,0,4,3,0.0,2,1,0,4,7,151,2,4,0,0,1,2,1,8,0,658.0,0,1910,1996,2006,387
387,0,0,1,3,0,4,0,631.0,0.0,0,6,1.0,0.0,4,410.0,1,2,4,0,4,3,8,8,1,1,1,1,1,6,1.0,5,3,5,5,1125,0,1,0,7,1,3,3,0,7200,4,72.0,3,0,8,3,255.0,1,1,0,9,7,0,5,5,2,0,1,3,0,8,0,1041.0,296,1976,1976,2009,388
388,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1468.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1479,0,1,0,2,1,2,3,0,9382,1,93.0,0,0,0,3,125.0,1,1,0,6,5,25,4,6,2,0,1,1,4,8,0,1468.0,120,1999,2000,2008,389
389,590,0,1,3,0,4,0,1280.0,0.0,2,6,1.0,0.0,0,402.0,1,2,4,0,4,0,12,13,4,0,1,2,2,6,3.0,5,0,5,3,2332,1,1,0,5,1,0,3,0,12474,4,96.0,3,0,5,3,272.0,3,1,0,7,16,134,4,9,2,0,1,1,5,6,0,1682.0,196,2007,2008,2008,390
390,406,0,0,4,0,1,3,241.0,391.0,5,1,1.0,0.0,4,229.0,1,2,4,112,4,3,8,8,2,3,0,0,1,6,1.0,5,3,5,5,1367,0,1,0,0,1,3,3,0,8405,4,50.0,3,0,4,3,0.0,2,1,0,3,7,130,7,4,2,0,1,1,4,8,0,861.0,0,1900,1950,2008,391
391,1157,0,1,3,0,4,3,690.0,0.0,0,6,1.0,0.0,0,114.0,1,2,4,0,4,3,12,13,4,5,1,2,2,6,2.0,5,0,5,3,1961,1,1,0,5,1,2,3,0,12209,1,71.0,0,0,5,3,0.0,2,1,0,5,11,192,4,5,2,0,1,1,4,8,0,804.0,125,2001,2002,2009,392
392,0,0,1,3,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,4,0,4,3,8,8,2,3,0,3,1,6,1.0,5,2,5,1,882,0,1,4,2,1,3,3,0,8339,4,73.0,0,0,0,3,0.0,2,3,1200,6,12,0,6,4,2,0,1,1,4,8,0,0.0,0,1959,1959,2007,393
393,0,0,1,2,0,4,3,266.0,0.0,5,6,0.0,0.0,4,522.0,1,1,0,0,4,3,14,15,1,5,2,1,1,6,0.0,3,1,3,6,788,0,1,4,2,1,3,3,0,7446,0,52.0,3,0,1,3,0.0,2,1,0,3,3,0,4,3,2,0,1,1,0,8,0,788.0,0,1941,1950,2006,394
394,299,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,735.0,1,2,0,0,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,5,1034,0,1,2,0,1,3,3,0,10134,4,60.0,3,0,4,3,0.0,2,1,0,6,17,39,5,4,2,0,1,1,4,8,0,735.0,0,1940,1950,2007,395
395,0,0,1,3,0,4,0,739.0,0.0,1,6,1.0,0.0,4,405.0,1,2,4,0,4,3,13,14,4,3,0,1,1,6,1.0,5,3,5,1,1144,0,1,4,2,1,3,3,0,9571,4,68.0,3,0,0,3,0.0,2,1,0,5,7,0,5,4,2,0,1,1,4,8,0,1144.0,44,1956,1956,2010,396
396,0,0,1,2,0,4,0,777.0,0.0,5,6,0.0,0.0,4,117.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,2.0,5,2,5,5,894,0,1,4,2,1,3,2,0,7200,4,60.0,3,0,0,3,0.0,2,1,0,8,5,0,4,4,2,0,1,3,4,8,0,894.0,215,1972,1972,2009,397
397,936,0,1,4,0,4,3,540.0,0.0,0,6,0.0,0.0,4,324.0,1,4,4,0,4,3,12,13,4,5,1,1,2,6,1.0,5,2,5,1,1812,0,1,4,5,1,3,3,0,7590,4,69.0,3,0,5,3,288.0,1,1,0,6,12,168,4,4,2,0,1,1,4,8,0,864.0,0,1962,1962,2007,398
398,0,0,1,2,0,3,3,0.0,0.0,6,6,0.0,0.0,1,961.0,1,2,3,0,1,3,8,8,4,3,0,0,1,1,1.0,4,3,4,5,1077,0,1,2,2,1,3,3,0,8967,0,60.0,3,0,1,4,0.0,2,1,0,10,9,0,1,4,0,0,1,1,0,8,0,961.0,0,1920,1950,2007,399
399,438,0,1,2,0,4,3,812.0,0.0,2,6,1.0,0.0,2,280.0,1,2,4,0,4,2,5,5,4,3,0,2,2,6,2.0,5,0,5,1,1550,0,1,0,5,1,2,3,0,8125,4,65.0,3,0,5,1,100.0,3,1,0,9,21,168,4,6,2,0,1,1,4,8,0,1092.0,0,2006,2007,2009,400
400,0,0,1,1,4,4,3,786.0,0.0,2,6,1.0,0.0,2,474.0,1,2,4,0,4,2,3,3,4,2,2,2,1,6,2.0,5,0,5,1,1288,1,1,0,2,1,0,3,0,14963,4,38.0,1,0,11,3,0.0,2,1,0,11,24,30,4,7,2,0,1,1,4,8,224,1260.0,120,1996,1996,2008,401
401,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1286.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,1,1310,0,1,0,2,1,2,3,0,8767,4,65.0,0,0,0,3,0.0,2,1,0,6,5,0,4,6,2,0,1,1,5,6,0,1310.0,0,2005,2005,2006,402
402,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,2,4,0,4,3,13,14,0,3,0,2,1,6,1.0,5,3,5,5,672,0,1,0,2,1,3,3,0,10200,4,60.0,3,0,1,3,0.0,2,1,0,7,19,0,7,4,0,0,1,1,4,8,0,672.0,168,1940,1997,2008,403
403,1098,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1141.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,0,5,3,2263,1,1,2,5,1,2,3,0,12090,0,93.0,3,0,5,3,650.0,1,1,0,6,15,123,4,7,2,0,1,3,0,8,0,1141.0,144,1998,1998,2006,404
404,766,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,806.0,1,2,4,0,4,3,8,8,4,5,1,2,2,6,2.0,5,0,5,3,1572,1,1,2,5,1,3,3,0,10364,4,65.0,0,0,5,3,0.0,2,1,0,4,8,40,4,5,2,0,1,1,4,8,0,806.0,0,1995,1996,2007,405
405,0,0,1,3,0,4,3,1116.0,0.0,1,6,1.0,0.0,4,165.0,1,1,4,0,4,3,9,10,1,5,1,1,2,2,2.0,5,3,5,1,1620,0,1,0,2,1,3,3,0,9991,0,71.0,0,0,0,3,0.0,2,1,0,5,19,78,3,3,2,0,1,1,4,8,0,1281.0,120,1976,1993,2009,406
406,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1064.0,1,2,0,0,4,3,8,8,4,3,0,0,1,1,1.0,5,3,5,5,1639,0,1,0,0,1,3,3,0,10480,4,51.0,3,473,4,3,0.0,2,1,0,2,18,0,4,5,2,0,1,1,4,8,0,1064.0,0,1936,1950,2008,407
407,840,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,840.0,1,2,4,160,4,3,13,10,4,3,0,0,2,6,1.0,5,3,5,1,1680,0,1,0,5,1,3,3,0,15576,4,63.0,3,0,6,3,0.0,2,1,0,2,6,0,6,5,2,0,1,1,4,8,0,840.0,0,1915,1976,2008,408
408,1101,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,0,1063.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,2,5,1,2172,1,1,0,5,1,2,3,0,14154,0,109.0,3,0,5,3,350.0,1,1,0,7,16,62,4,6,2,0,1,1,5,6,0,1063.0,192,2006,2006,2007,409
409,1028,0,1,3,0,4,3,789.0,0.0,2,6,1.0,0.0,0,245.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,0,5,1,2078,1,1,0,5,1,0,3,0,10800,4,85.0,3,0,5,1,100.0,3,1,0,3,21,102,4,7,2,0,1,1,5,6,0,1034.0,0,2007,2008,2008,410
410,0,0,1,3,0,0,3,0.0,0.0,6,6,0.0,0.0,4,1276.0,1,2,0,0,1,3,2,2,4,3,0,1,1,4,1.0,5,3,5,1,1276,0,1,4,2,1,3,3,0,9571,4,68.0,3,0,0,3,0.0,2,1,0,5,7,0,2,4,2,0,1,1,0,0,0,1276.0,0,1958,1958,2009,411
411,0,0,1,3,1,4,2,1056.0,0.0,5,6,1.0,0.0,4,0.0,0,2,4,0,4,3,13,14,4,3,0,1,1,6,2.0,5,0,5,1,1056,0,1,4,2,1,3,0,0,34650,4,100.0,3,0,14,3,0.0,2,1,0,0,8,0,4,4,2,0,1,3,4,8,0,1056.0,264,1955,1955,2006,412
412,0,0,1,2,0,4,0,578.0,0.0,2,6,1.0,0.0,0,892.0,1,2,4,0,4,0,8,8,4,2,1,2,2,6,2.0,5,0,5,1,1478,1,1,0,2,1,2,3,0,4403,4,73.5,1,0,0,1,432.0,3,1,0,5,21,144,4,6,2,0,1,1,5,6,0,1470.0,0,2009,2009,2010,413
413,0,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,1,0,0,130,4,3,14,15,4,2,1,1,1,6,2.0,5,3,5,5,1028,0,1,2,2,1,3,3,0,8960,4,56.0,3,0,1,4,0.0,2,1,0,2,17,0,5,4,2,0,1,1,4,8,0,1008.0,0,1927,1950,2010,414
414,1017,0,1,3,0,4,3,50.0,531.0,1,2,0.0,1.0,2,499.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,3.0,5,3,5,1,2097,1,1,0,5,1,2,3,0,11228,1,59.0,1,0,5,3,0.0,2,1,0,11,20,187,4,6,2,0,1,1,4,8,0,1080.0,196,1993,1993,2008,415
415,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1316.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,0,5,1,1340,0,1,0,2,1,2,3,0,8899,4,73.0,0,0,0,3,0.0,2,1,0,7,8,30,4,6,2,0,1,1,5,6,0,1340.0,100,2007,2007,2007,416
